VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-10 07:49:31,2016-03-10 07:58:22,2,2.31,-73.98075103759764,40.7647705078125,1,N,-74.00465393066406,40.74153137207031,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:49:31,2016-03-10 08:06:36,1,3.44,-74.0070571899414,40.71606063842773,1,N,-73.98300170898438,40.76013946533203,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-03-10 07:49:31,2016-03-10 07:52:40,1,0.55,-74.00269317626953,40.728851318359375,1,N,-73.99888610839844,40.735721588134766,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2016-03-10 07:49:31,2016-03-10 08:17:52,1,11.98,-73.8648910522461,40.77043533325195,1,N,-73.9695053100586,40.75779342651367,1,34.0,0.0,0.5,10.08,5.54,0.3,50.42
2,2016-03-10 07:49:32,2016-03-10 07:56:07,1,0.88,-73.97445678710938,40.7569580078125,1,N,-73.97874450683594,40.76495361328125,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:49:32,2016-03-10 08:14:53,1,2.42,-73.95821380615233,40.78456115722656,1,N,-73.98043823242188,40.754371643066406,1,17.0,0.0,0.5,4.45,0.0,0.3,22.25
2,2016-03-10 07:49:32,2016-03-10 07:56:25,1,1.41,-73.9769515991211,40.71936798095703,1,N,-73.98371124267578,40.731910705566406,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:49:32,2016-03-10 08:00:18,1,2.71,-73.97631072998048,40.788848876953125,1,N,-74.00263977050781,40.76065826416016,1,11.0,0.0,0.5,1.18,0.0,0.3,12.98
2,2016-03-10 07:49:32,2016-03-10 08:03:57,3,5.39,-73.98341369628906,40.75000381469727,1,N,-74.00874328613281,40.70439910888672,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
2,2016-03-10 07:49:32,2016-03-10 07:55:21,1,0.63,-73.9537811279297,40.78200149536133,1,N,-73.95327758789062,40.78841018676758,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:49:32,2016-03-10 08:08:16,1,2.95,-73.94931030273438,40.7730827331543,1,N,-73.98921203613281,40.76938629150391,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,2016-03-10 07:49:33,2016-03-10 08:00:12,2,1.78,-73.95201873779298,40.76935958862305,1,N,-73.97206115722656,40.75706100463867,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
2,2016-03-10 07:49:33,2016-03-10 07:56:22,1,0.97,-73.99143981933594,40.73185729980469,1,N,-74.00266265869139,40.739532470703125,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:49:33,2016-03-10 08:08:26,3,4.26,-74.01457214355469,40.71799087524414,1,N,-73.98390960693358,40.76520919799805,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3
2,2016-03-10 07:49:33,2016-03-10 08:09:15,2,8.02,-73.95101165771484,40.7707405090332,1,N,-74.01133728027342,40.714141845703125,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3
2,2016-03-10 07:49:33,2016-03-10 08:06:39,3,3.1,-73.98856353759764,40.72269058227539,1,N,-73.97209167480467,40.75939178466797,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-03-10 07:49:34,2016-03-10 08:01:50,1,1.66,-73.97267150878906,40.752811431884766,1,N,-73.99278259277344,40.74803161621094,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 07:49:34,2016-03-10 07:59:00,1,1.33,-73.99046325683594,40.75631713867188,1,N,-73.97118377685547,40.7613639831543,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:49:34,2016-03-10 07:57:47,1,1.42,-73.99231719970702,40.7309684753418,1,N,-73.98294830322266,40.74623107910156,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2016-03-10 07:49:34,2016-03-10 07:54:53,1,1.06,-73.9957504272461,40.75949096679688,1,N,-73.98313903808595,40.76594161987305,1,6.0,0.0,0.5,0.5,0.0,0.3,7.3
2,2016-03-10 07:49:34,2016-03-10 07:57:28,5,1.56,-73.99726104736328,40.721981048583984,1,N,-73.98516845703125,40.741493225097656,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:49:34,2016-03-10 07:56:07,1,1.34,-73.95658111572266,40.77531814575195,1,N,-73.96992492675781,40.7628059387207,1,7.0,0.0,0.5,2.0,0.0,0.3,9.8
2,2016-03-10 07:49:35,2016-03-10 08:09:27,1,2.51,-73.97486114501953,40.78298568725586,1,N,-73.97482299804686,40.75648880004882,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,2016-03-10 07:49:36,2016-03-10 08:00:41,1,1.2,-73.98021697998048,40.748291015625,1,N,-73.9698715209961,40.759571075439446,1,8.5,0.0,0.5,1.5,0.0,0.3,10.8
2,2016-03-10 07:49:36,2016-03-10 08:30:06,1,4.31,-73.95941925048828,40.782909393310554,1,N,-73.9749298095703,40.75300979614258,1,25.0,0.0,0.5,5.16,0.0,0.3,30.96
2,2016-03-10 07:49:36,2016-03-10 08:04:09,1,3.61,-73.98794555664062,40.759662628173835,1,N,-73.96161651611328,40.80600738525391,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-03-10 07:49:37,2016-03-10 08:08:36,1,2.25,-73.94355010986328,40.77703094482422,1,N,-73.97782897949219,40.78702926635742,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-03-10 07:49:37,2016-03-10 08:01:22,3,1.61,-73.95328521728516,40.77561569213867,1,N,-73.96929931640625,40.75761413574219,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 07:49:37,2016-03-10 07:56:29,1,0.9,-73.97663116455078,40.75273132324219,1,N,-73.97855377197266,40.76277923583984,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-03-10 07:49:38,2016-03-10 07:54:14,4,1.03,-73.96804809570312,40.75533676147461,1,N,-73.97732543945312,40.74264144897461,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 07:49:38,2016-03-10 08:03:30,6,1.31,-73.98540496826173,40.773452758789055,1,N,-73.96886444091797,40.76434326171875,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-03-10 07:49:38,2016-03-10 08:04:05,1,1.87,-74.01607513427734,40.7149658203125,1,N,-73.99680328369139,40.72671890258789,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
2,2016-03-10 07:49:38,2016-03-10 08:01:18,6,1.83,-73.99823760986328,40.73535919189453,1,N,-73.98580169677734,40.75782012939453,1,9.5,0.0,0.5,0.7,0.0,0.3,11.0
2,2016-03-10 07:49:38,2016-03-10 08:14:58,1,2.63,-73.95625305175781,40.78723907470703,1,N,-73.9815902709961,40.75796890258789,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,2016-03-10 07:49:39,2016-03-10 08:09:53,1,2.95,-73.95327758789062,40.783485412597656,1,N,-73.97966766357422,40.74675369262695,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-03-10 07:49:39,2016-03-10 07:56:16,5,1.36,-73.99046325683594,40.731048583984375,1,N,-73.97445678710938,40.73672103881836,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:49:40,2016-03-10 08:19:28,1,6.19,-73.87106323242188,40.7736701965332,1,N,-73.93860626220702,40.80500411987305,1,22.5,0.0,0.5,3.0,5.54,0.3,31.84
2,2016-03-10 07:49:40,2016-03-10 08:14:49,2,2.13,-73.95700073242188,40.77064895629882,1,N,-73.97904968261719,40.78253173828125,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
2,2016-03-10 07:49:40,2016-03-10 08:08:49,2,1.55,-73.9612808227539,40.77452850341797,1,N,-73.9699478149414,40.78971099853516,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2016-03-10 07:49:40,2016-03-10 07:58:42,1,1.4,-73.97908020019531,40.771610260009766,1,N,-73.96611022949219,40.78950881958008,1,8.5,0.0,0.5,2.79,0.0,0.3,12.09
2,2016-03-10 07:49:41,2016-03-10 07:53:40,1,0.65,-73.95226287841797,40.777286529541016,1,N,-73.95645904541014,40.76785659790039,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:49:41,2016-03-10 08:51:40,1,17.14,-73.78199005126953,40.644718170166016,2,N,-73.97824096679686,40.74840545654297,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2016-03-10 07:49:41,2016-03-10 07:52:44,6,0.78,-73.98493194580078,40.73871612548828,1,N,-73.97527313232422,40.74137115478516,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-03-10 07:49:42,2016-03-10 08:05:49,1,1.88,-73.96765899658203,40.79792785644531,1,N,-73.94007873535155,40.794620513916016,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-03-10 07:49:43,2016-03-10 08:01:52,2,1.44,-73.98217010498048,40.76287841796875,1,N,-73.9877700805664,40.7752799987793,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,2016-03-10 07:49:43,2016-03-10 08:02:42,2,2.43,-73.9473114013672,40.790912628173835,1,N,-73.96841430664062,40.76064682006836,1,11.0,0.0,0.5,1.5,0.0,0.3,13.3
2,2016-03-10 07:49:43,2016-03-10 07:56:57,1,0.62,-73.95148468017578,40.774028778076165,1,N,-73.95484161376953,40.77920150756836,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:49:43,2016-03-10 08:02:40,1,3.9,-74.00942993164062,40.71316146850586,1,N,-74.0042724609375,40.67776107788086,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
2,2016-03-10 07:49:44,2016-03-10 08:00:43,1,1.6,-74.00891876220702,40.71861267089844,1,N,-73.99024963378906,40.731800079345696,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-03-10 07:49:44,2016-03-10 07:56:07,1,1.58,-73.99608612060547,40.662158966064446,1,N,-73.98409271240233,40.6810302734375,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:49:44,2016-03-10 08:14:44,2,2.56,-73.95927429199219,40.78313827514648,1,N,-73.98481750488281,40.75591659545898,1,17.0,0.0,0.5,2.5,0.0,0.3,20.3
2,2016-03-10 07:49:45,2016-03-10 08:16:58,1,2.74,-73.96310424804686,40.76663589477539,1,N,-73.97380065917967,40.7945556640625,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
2,2016-03-10 07:49:46,2016-03-10 07:53:49,1,0.69,-73.99221038818358,40.74958419799805,1,N,-73.98744201660156,40.742870330810554,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:49:46,2016-03-10 08:04:52,6,1.83,-73.9449691772461,40.77478790283203,1,N,-73.96731567382812,40.787952423095696,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-03-10 07:49:46,2016-03-10 07:58:32,2,1.37,-74.0046615600586,40.70727157592773,1,N,-74.00980377197266,40.72079086303711,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-03-10 07:49:46,2016-03-10 08:16:52,2,5.08,-74.01595306396483,40.7115592956543,1,N,-73.97940063476561,40.756141662597656,1,22.0,0.0,0.5,2.0,0.0,0.3,24.8
2,2016-03-10 07:49:46,2016-03-10 07:55:43,1,1.5,-73.88550567626953,40.77320098876953,1,N,-73.87095642089844,40.774147033691406,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:49:46,2016-03-11 07:41:58,2,0.52,-73.97068786621094,40.76173782348633,1,N,-73.97528839111328,40.75529861450195,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-03-10 07:49:46,2016-03-10 07:55:58,6,1.08,-73.97750854492188,40.78689193725586,1,N,-73.98041534423827,40.77516555786133,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:49:47,2016-03-10 08:29:44,1,4.52,-73.96778869628906,40.76045989990234,1,N,-73.99784088134764,40.74123001098633,1,26.0,0.0,0.5,3.0,0.0,0.3,29.8
2,2016-03-10 07:49:47,2016-03-10 08:05:57,1,2.94,-74.00826263427734,40.7221794128418,1,N,-73.9855728149414,40.75537872314453,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-03-10 07:49:47,2016-03-10 08:07:10,5,3.87,-73.99583435058595,40.75942611694336,1,N,-74.01524353027342,40.71156311035156,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
2,2016-03-10 07:49:47,2016-03-10 08:18:41,6,14.56,-73.92407989501953,40.764678955078125,1,N,-73.77693939208984,40.64468383789063,1,41.0,0.0,0.5,8.36,0.0,0.3,50.16
2,2016-03-10 07:49:47,2016-03-10 08:12:22,3,2.71,-73.97812652587889,40.75251007080078,1,N,-73.98444366455078,40.73208999633789,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2016-03-10 07:49:47,2016-03-10 07:57:20,4,1.41,-73.97036743164062,40.78907012939453,1,N,-73.98411560058595,40.77448654174805,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:49:47,2016-03-10 09:00:25,1,28.2,-73.78961944580078,40.64676284790039,2,N,-74.00988006591797,40.71468353271485,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2016-03-10 07:49:47,2016-03-10 08:04:12,1,1.32,-73.99420166015625,40.75168228149414,1,N,-73.97620391845702,40.75017547607422,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 07:49:47,2016-03-10 07:57:55,3,0.99,-73.96749114990233,40.75246047973633,1,N,-73.97978210449217,40.76033020019531,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
2,2016-03-10 07:49:48,2016-03-10 07:55:58,1,1.38,-73.99353790283203,40.7471809387207,1,N,-74.00657653808594,40.73210525512695,1,7.0,0.0,0.5,2.0,0.0,0.3,9.8
2,2016-03-10 07:49:49,2016-03-10 08:03:19,4,1.7,-73.9672622680664,40.75260162353516,1,N,-73.95740509033203,40.772586822509766,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-10 07:49:49,2016-03-10 07:59:21,5,0.85,-73.98561096191406,40.73152160644531,1,N,-73.99268341064453,40.7205810546875,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:49:49,2016-03-10 08:02:27,2,1.95,-73.98837280273438,40.73754119873047,1,N,-73.97624969482422,40.76031875610352,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-10 07:49:49,2016-03-10 08:03:33,1,2.58,-73.95803833007811,40.7648811340332,1,N,-73.97728729248048,40.73648071289063,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62
2,2016-03-10 07:49:49,2016-03-10 07:55:09,1,0.95,-73.97258758544923,40.74502944946289,1,N,-73.9801025390625,40.753196716308594,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:49:49,2016-03-10 08:00:40,1,1.97,-73.98967742919923,40.73522186279297,1,N,-73.97254943847656,40.75928115844727,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-03-10 07:49:50,2016-03-10 07:57:40,1,0.96,-73.97570037841797,40.749038696289055,1,N,-73.96682739257811,40.76100158691406,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:49:50,2016-03-10 08:06:55,1,2.0,-73.98626708984375,40.772159576416016,1,N,-73.97144317626953,40.75754928588867,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
2,2016-03-10 07:49:50,2016-03-10 07:59:22,1,1.74,-73.96045684814453,40.778228759765625,1,N,-73.97373199462889,40.75722885131836,1,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 07:49:50,2016-03-10 07:55:29,1,1.33,-74.01006317138672,40.72013854980469,1,N,-74.0178985595703,40.706241607666016,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:49:51,2016-03-10 07:56:56,2,1.07,-73.97972106933594,40.73962020874024,1,N,-73.9944076538086,40.7388916015625,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:49:51,2016-03-10 08:20:01,1,9.31,-73.98886871337889,40.7451171875,1,N,-73.87117767333984,40.7740478515625,1,31.0,0.0,0.5,7.66,5.54,0.3,45.0
2,2016-03-10 07:49:51,2016-03-10 08:00:53,5,1.54,-73.98834228515625,40.73788070678711,1,N,-73.9842300415039,40.75559997558594,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 07:49:51,2016-03-10 08:07:44,1,1.93,-73.97019958496092,40.799510955810554,1,N,-73.95285034179686,40.7918815612793,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2016-03-10 07:49:51,2016-03-10 07:58:32,1,1.21,-73.98089599609375,40.73952102661133,1,N,-73.9892349243164,40.75028610229492,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-10 07:49:51,2016-03-10 07:58:34,1,0.7,-74.01668548583984,40.71540832519531,1,N,-74.01028442382812,40.721473693847656,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2,2016-03-10 07:49:52,2016-03-10 07:59:02,1,1.02,-73.99705505371094,40.73722839355469,1,N,-73.98152923583984,40.73288345336913,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:49:52,2016-03-10 08:00:39,1,1.73,-73.99174499511719,40.744243621826165,1,N,-73.97312927246092,40.758159637451165,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:49:52,2016-03-10 08:15:54,2,8.56,-73.95831298828125,40.77285003662109,1,N,-74.0135269165039,40.71308135986328,1,28.0,0.0,0.5,5.18,0.0,0.3,33.98
2,2016-03-10 07:49:53,2016-03-10 07:56:46,1,1.12,-73.96504211425781,40.75546646118164,1,N,-73.9693603515625,40.76596832275391,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:49:53,2016-03-10 08:00:19,1,1.97,-73.9887466430664,40.763946533203125,1,N,-73.98297119140625,40.7449951171875,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 07:49:53,2016-03-10 08:11:31,5,3.56,-74.01043701171875,40.7222785949707,1,N,-73.9757080078125,40.75788116455078,1,16.0,0.0,0.5,1.0,0.0,0.3,17.8
2,2016-03-10 07:49:53,2016-03-10 07:58:43,3,1.13,-74.00452423095702,40.72151184082031,1,N,-73.99684143066406,40.71358489990234,1,7.5,0.0,0.5,2.0,0.0,0.3,10.3
2,2016-03-10 07:49:54,2016-03-10 07:56:35,1,0.75,-73.96939849853516,40.76124954223633,1,N,-73.97906494140625,40.75853729248047,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
2,2016-03-10 07:49:54,2016-03-10 08:06:21,1,2.91,-73.97508239746092,40.755638122558594,1,N,-74.00672912597656,40.7304801940918,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-03-10 07:49:55,2016-03-10 08:11:36,2,4.24,-73.99407196044923,40.75117874145508,1,N,-74.01524353027342,40.704708099365234,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2016-03-10 07:49:55,2016-03-10 07:56:53,1,0.93,-74.00566864013672,40.72568130493164,1,N,-74.01009368896483,40.721088409423835,1,6.5,0.0,0.5,3.0,0.0,0.3,10.3
2,2016-03-10 07:49:56,2016-03-10 08:00:29,1,2.06,-73.99582672119139,40.76430892944336,1,N,-74.00736999511719,40.737548828125,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 07:49:56,2016-03-10 08:06:25,5,1.4,-73.96845245361328,40.75569152832031,1,N,-73.98236846923827,40.76754760742188,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
2,2016-03-10 07:49:56,2016-03-10 09:00:25,1,18.89,-73.78205108642578,40.64459991455078,2,N,-73.93720245361328,40.82421112060546,1,52.0,0.0,0.5,5.8,5.54,0.3,64.14
2,2016-03-10 07:49:57,2016-03-10 08:00:32,1,1.53,-73.96646881103516,40.80462265014648,1,N,-73.97957611083984,40.78664779663086,1,8.5,0.0,0.5,1.5,0.0,0.3,10.8
2,2016-03-10 07:49:57,2016-03-10 07:59:13,1,1.95,-74.00192260742188,40.745872497558594,1,N,-73.98660278320312,40.7612419128418,1,9.0,0.0,0.5,1.25,0.0,0.3,11.05
2,2016-03-10 07:49:58,2016-03-10 08:13:50,1,2.4,-73.98149871826173,40.765579223632805,1,N,-73.974853515625,40.74198913574219,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2016-03-10 07:49:58,2016-03-10 07:53:48,1,0.9,-73.95363616943358,40.77102279663086,1,N,-73.95406341552734,40.77970886230469,1,5.0,0.0,0.5,0.75,0.0,0.3,6.55
2,2016-03-10 07:49:58,2016-03-10 08:09:43,1,2.46,-73.96507263183594,40.763710021972656,1,N,-73.9690933227539,40.78934860229492,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,2016-03-10 07:49:59,2016-03-10 08:01:58,2,1.74,-73.97617340087889,40.77579879760742,1,N,-73.9558334350586,40.78189468383789,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 07:49:59,2016-03-10 07:55:06,3,1.01,-74.00108337402342,40.73131561279297,1,N,-73.99043273925781,40.739456176757805,1,5.5,0.0,0.5,0.7,0.0,0.3,7.0
2,2016-03-10 07:49:59,2016-03-10 08:02:44,1,1.73,-73.99458312988281,40.75015640258789,1,N,-73.97451782226561,40.757171630859375,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
2,2016-03-10 07:50:00,2016-03-10 07:55:35,1,1.05,-73.98716735839844,40.73891830444336,1,N,-73.9785614013672,40.75100326538086,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:50:00,2016-03-10 07:54:50,1,0.34,-73.96256256103516,40.76717376708984,1,N,-73.95772552490233,40.76668167114258,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:50:00,2016-03-10 07:54:48,1,1.25,-74.00749969482422,40.726177215576165,1,N,-74.0047836303711,40.7414665222168,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:50:00,2016-03-10 08:05:24,1,3.23,-74.00619506835938,40.73432540893555,1,N,-73.97179412841797,40.76321792602539,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2016-03-10 07:50:01,2016-03-10 08:06:59,1,3.73,-73.97811126708984,40.76502990722656,1,N,-74.00852966308595,40.720481872558594,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
2,2016-03-10 07:50:01,2016-03-10 08:03:21,1,1.51,-73.98726654052734,40.770950317382805,1,N,-73.96880340576173,40.76448822021485,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
2,2016-03-10 07:50:01,2016-03-10 07:57:04,1,1.43,-73.97232055664062,40.744239807128906,1,N,-73.96742248535155,40.76074981689453,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-03-10 07:50:01,2016-03-10 08:06:00,1,2.31,-73.9902801513672,40.7565803527832,1,N,-73.96205139160156,40.76383972167969,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2,2016-03-10 07:50:01,2016-03-10 07:55:44,5,1.02,-73.9923324584961,40.712677001953125,1,N,-73.98529052734375,40.72364044189453,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:50:02,2016-03-10 08:04:12,6,1.69,-73.95726776123048,40.774280548095696,1,N,-73.96990203857422,40.78969955444336,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-10 07:50:02,2016-03-10 08:15:25,1,2.35,-73.96083068847656,40.76996994018555,1,N,-73.98712921142578,40.75197982788086,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
2,2016-03-10 07:50:03,2016-03-10 07:54:24,1,0.92,-73.98937225341797,40.72092819213867,1,N,-73.9819107055664,40.73232269287109,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:50:03,2016-03-10 07:58:59,1,1.24,-73.96401977539062,40.77085113525391,1,N,-73.97509765625,40.75611877441406,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:50:03,2016-03-10 08:00:21,1,2.47,-73.99130249023438,40.698776245117195,1,N,-73.99772644042967,40.7231674194336,1,10.0,0.0,0.5,2.2,0.0,0.3,13.0
2,2016-03-10 07:50:03,2016-03-10 08:08:47,1,2.26,-73.95487213134764,40.78171157836913,1,N,-73.98267364501953,40.77404022216797,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
2,2016-03-10 07:50:04,2016-03-10 07:56:11,2,1.09,-73.97889709472656,40.740909576416016,1,N,-73.99176788330078,40.73434066772461,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-03-10 07:50:04,2016-03-10 07:59:33,1,2.23,-73.99276733398438,40.72761917114258,1,N,-73.9715118408203,40.75471115112305,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
2,2016-03-10 07:50:04,2016-03-10 07:57:22,5,0.72,-73.96170043945312,40.77286148071289,1,N,-73.95600128173827,40.78213882446289,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 07:50:06,2016-03-10 07:56:21,1,0.93,-73.98298645019531,40.7690544128418,1,N,-73.98373413085938,40.76150131225586,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:50:07,2016-03-10 08:01:44,1,0.97,-73.97309875488281,40.761940002441406,1,N,-73.95863342285155,40.760299682617195,1,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-03-10 07:50:07,2016-03-10 08:08:38,1,1.75,-73.96952056884764,40.757339477539055,1,N,-73.9914779663086,40.750534057617195,1,12.5,0.0,0.5,3.99,0.0,0.3,17.29
2,2016-03-10 07:50:07,2016-03-10 07:56:58,1,1.12,-73.99423217773438,40.74100875854492,1,N,-73.98412322998048,40.75482940673828,1,6.5,0.0,0.5,0.73,0.0,0.3,8.03
2,2016-03-10 07:50:08,2016-03-10 08:00:44,5,1.65,-73.97966003417967,40.78413009643555,1,N,-73.96611785888672,40.804851531982415,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 07:50:08,2016-03-10 07:58:49,1,1.54,-73.97250366210938,40.75994110107422,1,N,-73.98497009277344,40.74456024169922,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:50:09,2016-03-10 07:52:39,1,0.46,-73.95903778076173,40.815139770507805,1,N,-73.95726776123048,40.8094482421875,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 07:50:09,2016-03-10 07:51:54,1,0.47,-74.01097869873048,40.708980560302734,1,N,-74.01220703125,40.70426177978516,1,3.5,0.0,0.5,2.0,0.0,0.3,6.3
2,2016-03-10 07:50:09,2016-03-10 07:56:50,1,0.71,-73.96282196044923,40.77266693115234,1,N,-73.95412445068358,40.766971588134766,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:50:09,2016-03-10 08:29:11,1,5.08,-73.94951629638672,40.79669189453125,1,N,-73.99510192871094,40.74206161499024,1,25.5,0.0,0.5,6.58,0.0,0.3,32.88
